ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
95.128.142.76,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,"JSC ParmaTel",Russia,RU,55.73860168457031,37.6068000793457,AS44527,"PerformanceConnectData(aws_NA=EndpointServerData(ping=499, connections=ConnectionAttempts(success=814, fail=6478), uptime=11.0%), ora_UK=EndpointServerData(ping=393, connections=ConnectionAttempts(success=641, fail=6662), uptime=8.0%), ora_JP=EndpointServerData(ping=779, connections=ConnectionAttempts(success=966, fail=6343), uptime=13.0%), ms_HK=EndpointServerData(ping=588, connections=ConnectionAttempts(success=536, fail=6779), uptime=7.0%))",,"2022-11-02 00:06:33.0","2022-11-02 00:06:38.0",,,
95.143.8.182,50285,,,"[ProtocolDataType(type=socks4, port=50285, tls=true, autoRead=[false])]",,true,,Russia,RU,59.89830017089844,30.26180076599121,AS31059,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1798, connections=ConnectionAttempts(success=571, fail=6706), uptime=7.0%), ora_UK=EndpointServerData(ping=599, connections=ConnectionAttempts(success=437, fail=6854), uptime=5.0%), ora_JP=EndpointServerData(ping=419, connections=ConnectionAttempts(success=680, fail=6612), uptime=9.0%), ms_HK=EndpointServerData(ping=707, connections=ConnectionAttempts(success=415, fail=6874), uptime=5.0%))",,"2022-11-01 23:58:15.0","2022-11-02 00:04:38.0",,,
95.158.44.63,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,false,"Company with additional responsibility """"BEST""",Ukraine,UA,50.45800018310547,30.53030014038086,AS35362,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1659, connections=ConnectionAttempts(success=86, fail=14419), uptime=0.0%), ora_UK=EndpointServerData(ping=727, connections=ConnectionAttempts(success=17, fail=14470), uptime=0.0%), ora_JP=EndpointServerData(ping=1302, connections=ConnectionAttempts(success=95, fail=14418), uptime=0.0%), ms_HK=EndpointServerData(ping=1076, connections=ConnectionAttempts(success=85, fail=14425), uptime=0.0%))",,"2022-11-01 23:57:43.0","2022-11-02 00:07:53.0",,,
95.167.29.50,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Info Servis",Russia,RU,59.89830017089844,30.26180076599121,AS12389,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2503, connections=ConnectionAttempts(success=1215, fail=13317), uptime=8.0%), ora_UK=EndpointServerData(ping=1751, connections=ConnectionAttempts(success=868, fail=13686), uptime=5.0%), ora_JP=EndpointServerData(ping=9517, connections=ConnectionAttempts(success=1224, fail=13296), uptime=8.0%), ms_HK=EndpointServerData(ping=2166, connections=ConnectionAttempts(success=1206, fail=13352), uptime=8.0%))",,"2022-11-02 00:05:46.0","2022-11-02 00:07:23.0",,,
95.169.221.238,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,Ariel,Bulgaria,BG,42.496299743652344,27.464599609375,AS44100,"PerformanceConnectData(aws_NA=EndpointServerData(ping=651, connections=ConnectionAttempts(success=392, fail=6889), uptime=5.0%), ora_UK=EndpointServerData(ping=695, connections=ConnectionAttempts(success=237, fail=7022), uptime=3.0%), ora_JP=EndpointServerData(ping=2041, connections=ConnectionAttempts(success=451, fail=6836), uptime=6.0%), ms_HK=EndpointServerData(ping=14605, connections=ConnectionAttempts(success=189, fail=7082), uptime=2.0%))",,"2022-11-01 23:53:19.0","2022-11-02 00:05:23.0",,,
95.171.5.144,1256,,,"[ProtocolDataType(type=https, port=1256, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=1256, tls=true, autoRead=[false])]",,true,"Universum bit Ltd.",Russia,RU,55.74829864501953,37.61709976196289,AS48822,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2670, connections=ConnectionAttempts(success=1166, fail=13327), uptime=8.0%), ora_UK=EndpointServerData(ping=2469, connections=ConnectionAttempts(success=847, fail=13657), uptime=5.0%), ora_JP=EndpointServerData(ping=2686, connections=ConnectionAttempts(success=1080, fail=13420), uptime=7.0%), ms_HK=EndpointServerData(ping=4394, connections=ConnectionAttempts(success=1110, fail=13401), uptime=7.0%))",,"2022-11-02 00:03:18.0","2022-11-02 00:07:08.0",,,
95.216.194.46,1080,,,"[ProtocolDataType(type=http, port=1080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=1081, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=1081, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=1080, tls=true, autoRead=[false])]",,true,HETZNER-DC,Finland,FI,60.17190170288086,24.93470001220703,AS24940,"PerformanceConnectData(aws_NA=EndpointServerData(ping=445, connections=ConnectionAttempts(success=2348, fail=26838), uptime=8.0%), ora_UK=EndpointServerData(ping=8769, connections=ConnectionAttempts(success=1965, fail=27226), uptime=6.0%), ora_JP=EndpointServerData(ping=9131, connections=ConnectionAttempts(success=2453, fail=26742), uptime=8.0%), ms_HK=EndpointServerData(ping=956, connections=ConnectionAttempts(success=1680, fail=27520), uptime=5.0%))",,"2022-11-02 00:00:03.0","2022-11-02 00:07:52.0",,,
96.9.77.71,51080,,,"[ProtocolDataType(type=socks4, port=51080, tls=true, autoRead=[false])]",,true,,Cambodia,KH,11.558300018310547,104.91210174560547,AS131207,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1051, connections=ConnectionAttempts(success=352, fail=6868), uptime=4.0%), ora_UK=EndpointServerData(ping=1974, connections=ConnectionAttempts(success=167, fail=7058), uptime=2.0%), ora_JP=EndpointServerData(ping=761, connections=ConnectionAttempts(success=466, fail=6732), uptime=6.0%), ms_HK=EndpointServerData(ping=680, connections=ConnectionAttempts(success=42, fail=7181), uptime=0.0%))",,"2022-11-01 23:53:33.0","2022-11-02 00:07:23.0",,,
96.30.79.84,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"Symphony Communication Plc.",Thailand,TH,13.859000205993652,100.47720336914062,AS136393,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8607, connections=ConnectionAttempts(success=3123, fail=11457), uptime=21.0%), ora_UK=EndpointServerData(ping=741, connections=ConnectionAttempts(success=2245, fail=12314), uptime=15.0%), ora_JP=EndpointServerData(ping=3643, connections=ConnectionAttempts(success=3074, fail=11481), uptime=21.0%), ms_HK=EndpointServerData(ping=2639, connections=ConnectionAttempts(success=2974, fail=11587), uptime=20.0%))",,"2022-11-02 00:01:42.0","2022-11-02 00:08:07.0",,,
98.103.88.147,46104,,,"[ProtocolDataType(type=socks4, port=46104, tls=true, autoRead=[false])]",,true,"Radisson Hotel Corporation","United States",US,40.0817985534668,-82.96649932861328,AS10796,"PerformanceConnectData(aws_NA=EndpointServerData(ping=280, connections=ConnectionAttempts(success=948, fail=6258), uptime=13.0%), ora_UK=EndpointServerData(ping=696, connections=ConnectionAttempts(success=635, fail=6601), uptime=8.0%), ora_JP=EndpointServerData(ping=499, connections=ConnectionAttempts(success=1072, fail=6157), uptime=14.0%), ms_HK=EndpointServerData(ping=598, connections=ConnectionAttempts(success=551, fail=6662), uptime=7.0%))",,"2022-11-01 23:59:43.0","2022-11-02 00:06:08.0",,,
98.154.21.253,3128,,,"[ProtocolDataType(type=http, port=3128, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=3128, tls=true, autoRead=[false])]",,true,Spectrum,"United States",US,34.28269958496094,-118.88749694824219,AS20001,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4681, connections=ConnectionAttempts(success=1047, fail=13477), uptime=7.0%), ora_UK=EndpointServerData(ping=4261, connections=ConnectionAttempts(success=750, fail=13781), uptime=5.0%), ora_JP=EndpointServerData(ping=4282, connections=ConnectionAttempts(success=1072, fail=13442), uptime=7.0%), ms_HK=EndpointServerData(ping=1429, connections=ConnectionAttempts(success=1073, fail=13437), uptime=7.0%))",,"2022-11-01 23:52:15.0","2022-11-02 00:07:08.0",,,
98.162.25.4,31654,,,"[ProtocolDataType(type=socks5, port=31654, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=31654, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1646, connections=ConnectionAttempts(success=10030, fail=4572), uptime=68.0%), ora_UK=EndpointServerData(ping=10545, connections=ConnectionAttempts(success=7559, fail=7030), uptime=51.0%), ora_JP=EndpointServerData(ping=734, connections=ConnectionAttempts(success=11061, fail=3522), uptime=75.0%), ms_HK=EndpointServerData(ping=824, connections=ConnectionAttempts(success=6206, fail=8348), uptime=42.0%))",,"2022-11-02 00:02:17.0","2022-11-02 00:07:52.0",,,
98.162.25.7,31653,,,"[ProtocolDataType(type=socks4, port=31653, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=31653, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1656, connections=ConnectionAttempts(success=10069, fail=4498), uptime=69.0%), ora_UK=EndpointServerData(ping=12259, connections=ConnectionAttempts(success=7536, fail=7053), uptime=51.0%), ora_JP=EndpointServerData(ping=884, connections=ConnectionAttempts(success=11001, fail=3588), uptime=75.0%), ms_HK=EndpointServerData(ping=1997, connections=ConnectionAttempts(success=6291, fail=8306), uptime=43.0%))",,"2022-11-02 00:00:52.0","2022-11-02 00:07:52.0",,,
98.162.25.23,4145,,,"[ProtocolDataType(type=socks5, port=4145, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1480, connections=ConnectionAttempts(success=10092, fail=4495), uptime=69.0%), ora_UK=EndpointServerData(ping=2159, connections=ConnectionAttempts(success=7570, fail=7011), uptime=51.0%), ora_JP=EndpointServerData(ping=889, connections=ConnectionAttempts(success=11096, fail=3499), uptime=76.0%), ms_HK=EndpointServerData(ping=976, connections=ConnectionAttempts(success=6288, fail=8289), uptime=43.0%))",,"2022-11-01 23:53:13.0","2022-11-02 00:06:53.0",,,
98.162.25.29,31679,,,"[ProtocolDataType(type=socks4, port=31679, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=31679, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=470, connections=ConnectionAttempts(success=10017, fail=4574), uptime=68.0%), ora_UK=EndpointServerData(ping=1639, connections=ConnectionAttempts(success=7519, fail=7096), uptime=51.0%), ora_JP=EndpointServerData(ping=727, connections=ConnectionAttempts(success=10970, fail=3627), uptime=75.0%), ms_HK=EndpointServerData(ping=1974, connections=ConnectionAttempts(success=6239, fail=8379), uptime=42.0%))",,"2022-11-01 23:59:51.0","2022-11-02 00:03:53.0",,,
98.162.96.41,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1509, connections=ConnectionAttempts(success=6525, fail=8016), uptime=44.0%), ora_UK=EndpointServerData(ping=8204, connections=ConnectionAttempts(success=4955, fail=9603), uptime=34.0%), ora_JP=EndpointServerData(ping=725, connections=ConnectionAttempts(success=7328, fail=7213), uptime=50.0%), ms_HK=EndpointServerData(ping=1978, connections=ConnectionAttempts(success=4132, fail=10351), uptime=28.0%))",,"2022-11-01 23:53:13.0","2022-11-02 00:07:53.0",,,
98.162.96.52,4145,,,"[ProtocolDataType(type=socks5, port=4145, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=636, connections=ConnectionAttempts(success=6638, fail=7967), uptime=45.0%), ora_UK=EndpointServerData(ping=8982, connections=ConnectionAttempts(success=4994, fail=9609), uptime=34.0%), ora_JP=EndpointServerData(ping=720, connections=ConnectionAttempts(success=7231, fail=7393), uptime=49.0%), ms_HK=EndpointServerData(ping=1842, connections=ConnectionAttempts(success=4158, fail=10431), uptime=28.0%))",,"2022-11-02 00:01:33.0","2022-11-02 00:06:53.0",,,
98.162.96.53,10663,,,"[ProtocolDataType(type=socks5, port=10663, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=10663, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1947, connections=ConnectionAttempts(success=6482, fail=8060), uptime=44.0%), ora_UK=EndpointServerData(ping=1619, connections=ConnectionAttempts(success=4943, fail=9590), uptime=34.0%), ora_JP=EndpointServerData(ping=739, connections=ConnectionAttempts(success=7312, fail=7213), uptime=50.0%), ms_HK=EndpointServerData(ping=2268, connections=ConnectionAttempts(success=4142, fail=10409), uptime=28.0%))",,"2022-11-01 23:59:30.0","2022-11-02 00:07:53.0",,,
98.170.57.231,4145,,,"[ProtocolDataType(type=socks5, port=4145, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1636, connections=ConnectionAttempts(success=10049, fail=4533), uptime=68.0%), ora_UK=EndpointServerData(ping=1627, connections=ConnectionAttempts(success=7640, fail=6936), uptime=52.0%), ora_JP=EndpointServerData(ping=869, connections=ConnectionAttempts(success=10923, fail=3654), uptime=74.0%), ms_HK=EndpointServerData(ping=1970, connections=ConnectionAttempts(success=6252, fail=8325), uptime=42.0%))",,"2022-11-02 00:03:56.0","2022-11-02 00:07:53.0",,,
98.170.57.249,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1495, connections=ConnectionAttempts(success=5056, fail=2274), uptime=68.0%), ora_UK=EndpointServerData(ping=1631, connections=ConnectionAttempts(success=3757, fail=3575), uptime=51.0%), ora_JP=EndpointServerData(ping=722, connections=ConnectionAttempts(success=5528, fail=1815), uptime=75.0%), ms_HK=EndpointServerData(ping=823, connections=ConnectionAttempts(success=3158, fail=4182), uptime=43.0%))",,"2022-11-02 00:08:01.0","2022-11-02 00:08:07.0",,,
98.175.31.195,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications Inc","United States",US,39.04010009765625,-95.64920043945312,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1653, connections=ConnectionAttempts(success=6573, fail=7939), uptime=45.0%), ora_UK=EndpointServerData(ping=3023, connections=ConnectionAttempts(success=4967, fail=9586), uptime=34.0%), ora_JP=EndpointServerData(ping=742, connections=ConnectionAttempts(success=7223, fail=7306), uptime=49.0%), ms_HK=EndpointServerData(ping=1982, connections=ConnectionAttempts(success=4112, fail=10430), uptime=28.0%))",,"2022-11-02 00:04:51.0","2022-11-02 00:07:38.0",,,
98.178.72.21,10919,,,"[ProtocolDataType(type=socks4, port=10919, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=10919, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,37.750999450683594,-97.8219985961914,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=474, connections=ConnectionAttempts(success=10115, fail=4480), uptime=69.0%), ora_UK=EndpointServerData(ping=1781, connections=ConnectionAttempts(success=7483, fail=7083), uptime=51.0%), ora_JP=EndpointServerData(ping=875, connections=ConnectionAttempts(success=10930, fail=3659), uptime=74.0%), ms_HK=EndpointServerData(ping=961, connections=ConnectionAttempts(success=6228, fail=8356), uptime=42.0%))",,"2022-11-02 00:01:19.0","2022-11-02 00:07:53.0",,,
98.188.47.132,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,41.20930099487305,-96.05480194091797,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1653, connections=ConnectionAttempts(success=6681, fail=7856), uptime=45.0%), ora_UK=EndpointServerData(ping=1631, connections=ConnectionAttempts(success=4952, fail=9598), uptime=34.0%), ora_JP=EndpointServerData(ping=723, connections=ConnectionAttempts(success=7307, fail=7243), uptime=50.0%), ms_HK=EndpointServerData(ping=2439, connections=ConnectionAttempts(success=4128, fail=10407), uptime=28.0%))",,"2022-11-02 00:01:57.0","2022-11-02 00:07:52.0",,,
98.188.47.150,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=4145, tls=true, autoRead=[false])]",,true,"Cox Communications","United States",US,41.20930099487305,-96.05480194091797,AS22773,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1502, connections=ConnectionAttempts(success=6501, fail=8049), uptime=44.0%), ora_UK=EndpointServerData(ping=1802, connections=ConnectionAttempts(success=5031, fail=9503), uptime=34.0%), ora_JP=EndpointServerData(ping=864, connections=ConnectionAttempts(success=7198, fail=7323), uptime=49.0%), ms_HK=EndpointServerData(ping=812, connections=ConnectionAttempts(success=4150, fail=10383), uptime=28.0%))",,"2022-11-01 23:53:07.0","2022-11-02 00:07:52.0",,,
99.26.74.89,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Martha Martinez","United States",US,33.4473991394043,-88.82050323486328,AS7018,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4449, connections=ConnectionAttempts(success=618, fail=6664), uptime=8.0%), ora_UK=EndpointServerData(ping=1176, connections=ConnectionAttempts(success=396, fail=6894), uptime=5.0%), ora_JP=EndpointServerData(ping=1543, connections=ConnectionAttempts(success=669, fail=6610), uptime=9.0%), ms_HK=EndpointServerData(ping=3362, connections=ConnectionAttempts(success=332, fail=6954), uptime=4.0%))",,"2022-11-01 23:59:33.0","2022-11-02 00:07:38.0",,,
